Alignment_name	mafft_Q-score	D2_Q-score	D2S_Q-score	D2St_Q-score	mafft_TC-score	D2_TC-score	D2S_TC-score	D2St_TC-score
renamed_headers1a65A_1nif.fasta	0	0	0	0	0	0	0	0
renamed_headers1a6cA_1bmv1.fasta	0	0	0	0	0	0	0	0
renamed_headers1a6dA_1ass.fasta	0.965	0.965	0.965	0.965	0.965	0.965	0.965	0.965
renamed_headers1a6dA_1derA.fasta	0.433	0.433	0.433	0.433	0.433	0.433	0.433	0.433
renamed_headers1a6jA_1hynP.fasta	0.378	0.378	0.378	0.378	0.378	0.378	0.378	0.378
renamed_headers1a6l_2fdn.fasta	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703
renamed_headers1a6m_1ash.fasta	0	0	0	0	0	0	0	0
renamed_headers1a6m_1cg5B.fasta	0.317	0.317	0.317	0.317	0.317	0.317	0.317	0.317
renamed_headers1a6m_1ewaA.fasta	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144
renamed_headers1a6m_1flp.fasta	0.509	0.509	0.509	0.509	0.509	0.509	0.509	0.509
renamed_headers1a6m_1h97A.fasta	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385
renamed_headers1a6m_1hlb.fasta	0.628	0.628	0.628	0.628	0.628	0.628	0.628	0.628
renamed_headers1a6m_1ithA.fasta	0.403	0.403	0.403	0.403	0.403	0.403	0.403	0.403
renamed_headers1a6m_2fal.fasta	0.389	0.389	0.389	0.389	0.389	0.389	0.389	0.389
renamed_headers1a6m_2gdm.fasta	0.238	0.238	0.238	0.238	0.238	0.238	0.238	0.238
renamed_headers1a6m_2hbg.fasta	0.111	0.111	0.111	0.111	0.111	0.111	0.111	0.111
renamed_headers1a6m_2vhbA.fasta	0	0	0	0	0	0	0	0
renamed_headers1a6m_3sdhA.fasta	0.235	0.235	0.235	0.235	0.235	0.235	0.235	0.235
renamed_headers1a6o_1buhA.fasta	0.588	0.588	0.588	0.588	0.588	0.588	0.588	0.588
renamed_headers1a75A_1b8cB.fasta	1	1	1	1	1	1	1	1
renamed_headers1a7s_1agjA.fasta	0	0	0	0	0	0	0	0
renamed_headers1a7s_2cgaB.fasta	0.553	0.553	0.553	0.553	0.553	0.553	0.553	0.553
renamed_headers1a7tA_1e5dA.fasta	0.0388	0.0388	0.0388	0.0388	0.0388	0.0388	0.0388	0.0388
renamed_headers1a7tA_1smlA.fasta	0.105	0.105	0.105	0.105	0.105	0.105	0.105	0.105
renamed_headers1a7w_1aoiA.fasta	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26
renamed_headers1a7w_1aoiB.fasta	0.426	0.426	0.426	0.426	0.426	0.426	0.426	0.426
renamed_headers1a7w_1b67B.fasta	0.949	0.949	0.949	0.949	0.949	0.949	0.949	0.949
renamed_headers1a7w_1bh9B.fasta	0.828	0.828	0.828	0.828	0.828	0.828	0.828	0.828
renamed_headers1a7w_1tafA.fasta	0.266	0.266	0.266	0.266	0.266	0.266	0.266	0.266
renamed_headers1a7w_1tafB.fasta	0.453	0.453	0.453	0.453	0.453	0.453	0.453	0.453
renamed_headers1a8d_1wba.fasta	0	0	0	0	0	0	0	0
renamed_headers1a8h_1qqtA.fasta	0.402	0.402	0.402	0.402	0.402	0.402	0.402	0.402
renamed_headers1a8l_1hyuA.fasta	0.285	0.285	0.285	0.285	0.285	0.285	0.285	0.285
renamed_headers1a8o_1qrjB.fasta	null	null	null	null	null	null	null	null
renamed_headers1a8rA_1fb1D.fasta	0.645	0.645	0.645	0.645	0.645	0.645	0.645	0.645
renamed_headers1a9nA_1dceA.fasta	0.702	0.702	0.702	0.702	0.702	0.702	0.702	0.702
renamed_headers1aba_1h75A.fasta	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144
renamed_headers1aba_1kte.fasta	0.429	0.429	0.429	0.429	0.429	0.429	0.429	0.429
renamed_headers1aba_1qfnA.fasta	0.406	0.406	0.406	0.406	0.406	0.406	0.406	0.406
renamed_headers1aba_3grx.fasta	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473
renamed_headers1abrB_1dqgA.fasta	0	0	0	0	0	0	0	0
renamed_headers1abwA_1cqxA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ac5_1auoA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ac5_1cpy.fasta	0.463	0.463	0.463	0.463	0.463	0.463	0.463	0.463
renamed_headers1ad3A_1bpwA.fasta	0.446	0.446	0.446	0.446	0.446	0.446	0.446	0.446
renamed_headers1ad3A_1euhA.fasta	0.395	0.395	0.395	0.395	0.395	0.395	0.395	0.395
renamed_headers1adeA_1dj3A.fasta	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886
renamed_headers1adjA_1atiA.fasta	0.111	0.111	0.111	0.111	0.111	0.111	0.111	0.111
renamed_headers1adjA_1httD.fasta	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665
renamed_headers1ae9A_1a36A.fasta	0	0	0	0	0	0	0	0
renamed_headers1ae9A_1aihA.fasta	0	0	0	0	0	0	0	0
renamed_headers1aerA_1aerB.fasta	0.963	0.963	0.963	0.963	0.963	0.963	0.963	0.963
renamed_headers1ag4_1amm.fasta	0	0	0	0	0	0	0	0
renamed_headers1agdA_1bqsA.fasta	0	0	0	0	0	0	0	0
renamed_headers1agdA_1iakA.fasta	0.649	0.649	0.649	0.649	0.649	0.649	0.649	0.649
renamed_headers1agdB_1iakA.fasta	1	1	1	1	1	1	1	1
renamed_headers1agjA_1cqqA.fasta	0.0618	0.0618	0.0618	0.0618	0.0618	0.0618	0.0618	0.0618
renamed_headers1agqA_1vpfA.fasta	0.0615	0.0615	0.0615	0.0615	0.0615	0.0615	0.0615	0.0615
renamed_headers1ah1_1cid.fasta	0	0	0	0	0	0	0	0
renamed_headers1ah1_1f97A.fasta	0	0	0	0	0	0	0	0
renamed_headers1ah1_1kb5B.fasta	0.0426	0.0426	0.0426	0.0426	0.0426	0.0426	0.0426	0.0426
renamed_headers1ah1_1qfoA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ah1_1tlk.fasta	0.0598	0.0598	0.0598	0.0598	0.0598	0.0598	0.0598	0.0598
renamed_headers1ah1_1vcaA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ah1_2ncm.fasta	0	0	0	0	0	0	0	0
renamed_headers1ah7_1ca1.fasta	0.501	0.501	0.501	0.501	0.501	0.501	0.501	0.501
renamed_headers1ah9_1bkb.fasta	null	null	null	null	null	null	null	null
renamed_headers1aihA_1a0p.fasta	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172
renamed_headers1air_1pcl.fasta	0.364	0.364	0.364	0.364	0.364	0.364	0.364	0.364
renamed_headers1aisB_1guxB.fasta	0.109	0.109	0.109	0.109	0.109	0.109	0.109	0.109
renamed_headers1aj6_1b63A.fasta	0.181	0.181	0.181	0.181	0.181	0.181	0.181	0.181
renamed_headers1aj8A_1csh.fasta	0.746	0.746	0.746	0.746	0.746	0.746	0.746	0.746
renamed_headers1ajqA_1cp9A.fasta	1	1	1	1	1	1	1	1
renamed_headers1ajqB_1nedA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ajsA_1aam.fasta	0.829	0.829	0.829	0.829	0.829	0.829	0.829	0.829
renamed_headers1ajsA_1ibjA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ak1_1hrkA.fasta	0.399	0.399	0.399	0.399	0.399	0.399	0.399	0.399
renamed_headers1ako_1bix.fasta	0.614	0.614	0.614	0.614	0.614	0.614	0.614	0.614
renamed_headers1alu_1bgc.fasta	0	0	0	0	0	0	0	0
renamed_headers1alu_1cnt3.fasta	0	0	0	0	0	0	0	0
renamed_headers1alu_1i1rB.fasta	0.712	0.712	0.712	0.712	0.712	0.712	0.712	0.712
renamed_headers1aly_1d4vB.fasta	0.464	0.464	0.464	0.464	0.464	0.464	0.464	0.464
renamed_headers1aly_1dyoA.fasta	null	null	null	null	null	null	null	null
renamed_headers1aly_2tnfA.fasta	0.61	0.61	0.61	0.61	0.61	0.61	0.61	0.61
renamed_headers1am2_1at0.fasta	null	null	null	null	null	null	null	null
renamed_headers1am7A_3lzt.fasta	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182
renamed_headers1amj_1zymA.fasta	0	0	0	0	0	0	0	0
renamed_headers1amk_1hg3A.fasta	0.181	0.181	0.181	0.181	0.181	0.181	0.181	0.181
renamed_headers1amoA_1ddgB.fasta	0.546	0.546	0.546	0.546	0.546	0.546	0.546	0.546
renamed_headers1amoA_1ep2B.fasta	0.055	0.055	0.055	0.055	0.055	0.055	0.055	0.055
renamed_headers1amoA_1fnc.fasta	0.242	0.242	0.242	0.242	0.242	0.242	0.242	0.242
renamed_headers1amp_1xjo.fasta	null	null	null	null	null	null	null	null
renamed_headers1amoA_1qfjA.fasta	0.0589	0.0589	0.0589	0.0589	0.0589	0.0589	0.0589	0.0589
renamed_headers1amoA_1rcf.fasta	0.0862	0.0862	0.0862	0.0862	0.0862	0.0862	0.0862	0.0862
renamed_headers1amp_1b8oA.fasta	0.137	0.137	0.137	0.137	0.137	0.137	0.137	0.137
renamed_headers1amp_1cg2A.fasta	0.229	0.229	0.229	0.229	0.229	0.229	0.229	0.229
renamed_headers1amp_1cx8B.fasta	0.181	0.181	0.181	0.181	0.181	0.181	0.181	0.181
renamed_headers1amuA_1lci.fasta	0.178	0.178	0.178	0.178	0.178	0.178	0.178	0.178
renamed_headers1an8_1aw7A.fasta	0.171	0.171	0.171	0.171	0.171	0.171	0.171	0.171
renamed_headers1an8_1eu4A.fasta	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37
renamed_headers1an8_1f77B.fasta	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703
renamed_headers1an9A_1c0pA.fasta	0.559	0.559	0.559	0.559	0.559	0.559	0.559	0.559
renamed_headers1aoa_1bkrA.fasta	0	0	0	0	0	0	0	0
renamed_headers1aocA_1bndA.fasta	0	0	0	0	0	0	0	0
renamed_headers1aoeA_1d1gA.fasta	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48
renamed_headers1aoeA_1vdrA.fasta	0.462	0.462	0.462	0.462	0.462	0.462	0.462	0.462
renamed_headers1aoeA_3dfr.fasta	0.426	0.426	0.426	0.426	0.426	0.426	0.426	0.426
renamed_headers1aohA_1anu.fasta	0.959	0.959	0.959	0.959	0.959	0.959	0.959	0.959
renamed_headers1aohA_1g1kB.fasta	0.788	0.788	0.788	0.788	0.788	0.788	0.788	0.788
renamed_headers1aoiA_1bh9B.fasta	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567
renamed_headers1aoiA_1tafA.fasta	0.537	0.537	0.537	0.537	0.537	0.537	0.537	0.537
renamed_headers1aoiB_1a7w.fasta	0.426	0.426	0.426	0.426	0.426	0.426	0.426	0.426
renamed_headers1aoiB_1aoiD.fasta	0	0	0	0	0	0	0	0
renamed_headers1aoiB_1jfiB.fasta	0	0	0	0	0	0	0	0
renamed_headers1aoiB_1tafA.fasta	0	0	0	0	0	0	0	0
renamed_headers1aoiC_1f66G.fasta	0.912	0.912	0.912	0.912	0.912	0.912	0.912	0.912
renamed_headers1aoiD_1aoiB.fasta	0	0	0	0	0	0	0	0
renamed_headers1aoiD_1jfiB.fasta	0	0	0	0	0	0	0	0
renamed_headers1aoxA_1atzA.fasta	0.445	0.445	0.445	0.445	0.445	0.445	0.445	0.445
renamed_headers1aoxA_1auq.fasta	0	0	0	0	0	0	0	0
renamed_headers1aoxA_1ido.fasta	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502
renamed_headers1aoy_1b4aA.fasta	0.344	0.344	0.344	0.344	0.344	0.344	0.344	0.344
renamed_headers1ap0_1dz1A.fasta	0.493	0.493	0.493	0.493	0.493	0.493	0.493	0.493
renamed_headers1ap8_1ejhA.fasta	0.557	0.557	0.557	0.557	0.557	0.557	0.557	0.557
renamed_headers1apyA_1ayyC.fasta	0.785	0.785	0.785	0.785	0.785	0.785	0.785	0.785
renamed_headers1apyB_2gawD.fasta	0.917	0.917	0.917	0.917	0.917	0.917	0.917	0.917
renamed_headers1aq0A_1eokA.fasta	0.0398	0.0398	0.0398	0.0398	0.0398	0.0398	0.0398	0.0398
renamed_headers1aq0A_1ghsB.fasta	0.966	0.966	0.966	0.966	0.966	0.966	0.966	0.966
renamed_headers1aqb_1avgI.fasta	0.0945	0.0945	0.0945	0.0945	0.0945	0.0945	0.0945	0.0945
renamed_headers1aqb_1bebA.fasta	0.299	0.299	0.299	0.299	0.299	0.299	0.299	0.299
renamed_headers1aqb_1epaA.fasta	0.109	0.109	0.109	0.109	0.109	0.109	0.109	0.109
renamed_headers1aqb_1h91A.fasta	0.315	0.315	0.315	0.315	0.315	0.315	0.315	0.315
renamed_headers1aqt_1e79H.fasta	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245
renamed_headers1aquA_1fmlB.fasta	0.709	0.709	0.709	0.709	0.709	0.709	0.709	0.709
renamed_headers1aqzA_1de3A.fasta	0.988	0.988	0.988	0.988	0.988	0.988	0.988	0.988
renamed_headers1aqzA_9rnt.fasta	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521
renamed_headers1arb_2hrvA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ash_1a6m.fasta	0	0	0	0	0	0	0	0
renamed_headers1ash_1flp.fasta	0.324	0.324	0.324	0.324	0.324	0.324	0.324	0.324
renamed_headers1ash_1ithA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ash_2fal.fasta	0.173	0.173	0.173	0.173	0.173	0.173	0.173	0.173
renamed_headers1at3A_1fl1A.fasta	0.649	0.649	0.649	0.649	0.649	0.649	0.649	0.649
renamed_headers1at3A_1lay.fasta	0.495	0.495	0.495	0.495	0.495	0.495	0.495	0.495
renamed_headers1atg_1ixh.fasta	0.0504	0.0504	0.0504	0.0504	0.0504	0.0504	0.0504	0.0504
renamed_headers1atg_1mrp.fasta	0.0799	0.0799	0.0799	0.0799	0.0799	0.0799	0.0799	0.0799
renamed_headers1atg_1wod.fasta	0.683	0.683	0.683	0.683	0.683	0.683	0.683	0.683
renamed_headers1atiA_1g5hA.fasta	null	null	null	null	null	null	null	null
renamed_headers1atiA_1qf6A.fasta	0.202	0.202	0.202	0.202	0.202	0.202	0.202	0.202
renamed_headers1atlA_1bkcA.fasta	0.401	0.401	0.401	0.401	0.401	0.401	0.401	0.401
renamed_headers1atzA_1auq.fasta	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419
renamed_headers1atzA_1ido.fasta	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31
renamed_headers1atzA_2scuB.fasta	0	0	0	0	0	0	0	0
renamed_headers1au7A_2hddA.fasta	0.377	0.377	0.377	0.377	0.377	0.377	0.377	0.377
renamed_headers1auiB_1dguA.fasta	0.509	0.509	0.509	0.509	0.509	0.509	0.509	0.509
renamed_headers1auk_1fsu.fasta	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.598
renamed_headers1auoA_1brt.fasta	0	0	0	0	0	0	0	0
renamed_headers1auoA_1fj2B.fasta	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39
renamed_headers1auoA_1i6wA.fasta	0.0186	0.0186	0.0186	0.0186	0.0186	0.0186	0.0186	0.0186
renamed_headers1auoA_1jfrA.fasta	0.273	0.273	0.273	0.273	0.273	0.273	0.273	0.273
renamed_headers1auq_1ido.fasta	0.429	0.429	0.429	0.429	0.429	0.429	0.429	0.429
renamed_headers1auvA_1iow.fasta	0.115	0.115	0.115	0.115	0.115	0.115	0.115	0.115
renamed_headers1auyA_1e57B.fasta	0.647	0.647	0.647	0.647	0.647	0.647	0.647	0.647
renamed_headers1auyA_1qqp3.fasta	0	0	0	0	0	0	0	0
renamed_headers1auz_1dciA.fasta	0.133	0.133	0.133	0.133	0.133	0.133	0.133	0.133
renamed_headers1avaC_1wba.fasta	0.126	0.126	0.126	0.126	0.126	0.126	0.126	0.126
renamed_headers1avgI_1epaA.fasta	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11
renamed_headers1avmA_3mdsA.fasta	0.818	0.818	0.818	0.818	0.818	0.818	0.818	0.818
renamed_headers1avpA_1euvA.fasta	0	0	0	0	0	0	0	0
renamed_headers1aw0_1cc8A.fasta	0.253	0.253	0.253	0.253	0.253	0.253	0.253	0.253
renamed_headers1aw8B_1cr5A.fasta	0.147	0.147	0.147	0.147	0.147	0.147	0.147	0.147
renamed_headers1awcA_1bc8C.fasta	0.906	0.906	0.906	0.906	0.906	0.906	0.906	0.906
renamed_headers1awcA_2hts.fasta	0	0	0	0	0	0	0	0
renamed_headers1awcA_2irfG.fasta	0.188	0.188	0.188	0.188	0.188	0.188	0.188	0.188
renamed_headers1awd_1ayfA.fasta	0	0	0	0	0	0	0	0
renamed_headers1awe_1btkA.fasta	0.0982	0.0982	0.0982	0.0982	0.0982	0.0982	0.0982	0.0982
renamed_headers1awe_1dbhA.fasta	null	null	null	null	null	null	null	null
renamed_headers1awe_1faoA.fasta	0.219	0.219	0.219	0.219	0.219	0.219	0.219	0.219
renamed_headers1awe_1pls.fasta	0.414	0.414	0.414	0.414	0.414	0.414	0.414	0.414
renamed_headers1ax4A_2dkb.fasta	0	0	0	0	0	0	0	0
renamed_headers1ax4A_2tplA.fasta	0.927	0.927	0.927	0.927	0.927	0.927	0.927	0.927
renamed_headers1ax8_1f6fA.fasta	0	0	0	0	0	0	0	0
renamed_headers1ax8_1rcb.fasta	0.0366	0.0366	0.0366	0.0366	0.0366	0.0366	0.0366	0.0366
renamed_headers1axiB_1bp3B.fasta	0.624	0.624	0.624	0.624	0.624	0.624	0.624	0.624
renamed_headers1axiB_1j7vR.fasta	0	0	0	0	0	0	0	0
renamed_headers1axkA_2nlrA.fasta	0	0	0	0	0	0	0	0
renamed_headers1aye_1qmuA.fasta	0.21	0.21	0.21	0.21	0.21	0.21	0.21	0.21
renamed_headers1ayfA_1put.fasta	0.714	0.714	0.714	0.714	0.714	0.714	0.714	0.714
renamed_headers1aym1_2hwf1.fasta	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
renamed_headers1aym2_1hri2.fasta	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
renamed_headers1aym2_1qqp2.fasta	0.323	0.323	0.323	0.323	0.323	0.323	0.323	0.323
renamed_headers1aym3_1b35A.fasta	0	0	0	0	0	0	0	0
renamed_headers1aym3_1ihmA.fasta	0	0	0	0	0	0	0	0
renamed_headers1aym3_1rud3.fasta	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925
renamed_headers1az9_1bn5.fasta	0.0454	0.0454	0.0454	0.0454	0.0454	0.0454	0.0454	0.0454
renamed_headers1az9_1c24A.fasta	0.169	0.169	0.169	0.169	0.169	0.169	0.169	0.169
renamed_headers1azpA_1bf4A.fasta	0.925	0.925	0.925	0.925	0.925	0.925	0.925	0.925
renamed_headers1azsA_1culB.fasta	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605
renamed_headers1azsA_1fx2A.fasta	0.337	0.337	0.337	0.337	0.337	0.337	0.337	0.337
renamed_headers1b0nA_1r69.fasta	0.415	0.415	0.415	0.415	0.415	0.415	0.415	0.415
renamed_headers1b0uA_1jj7A.fasta	0.298	0.298	0.298	0.298	0.298	0.298	0.298	0.298
renamed_headers1b0uA_1skyE.fasta	0	0	0	0	0	0	0	0
renamed_headers1b16A_1bdb.fasta	0.362	0.362	0.362	0.362	0.362	0.362	0.362	0.362
renamed_headers1b16A_1bsvA.fasta	0	0	0	0	0	0	0	0
renamed_headers1b16A_1e6wA.fasta	0.425	0.425	0.425	0.425	0.425	0.425	0.425	0.425
renamed_headers1b16A_1fds.fasta	0.00971	0.00971	0.00971	0.00971	0.00971	0.00971	0.00971	0.00971
renamed_headers1b16A_1he2A.fasta	0	0	0	0	0	0	0	0
renamed_headers1b16A_1xel.fasta	0.109	0.109	0.109	0.109	0.109	0.109	0.109	0.109
renamed_headers1b16A_1ybvA.fasta	0.332	0.332	0.332	0.332	0.332	0.332	0.332	0.332
renamed_headers1b16A_3chy.fasta	0	0	0	0	0	0	0	0
renamed_headers1b20A_1rgeA.fasta	0.441	0.441	0.441	0.441	0.441	0.441	0.441	0.441
renamed_headers1b25A_1aorA.fasta	0.623	0.623	0.623	0.623	0.623	0.623	0.623	0.623
renamed_headers1b2pA_1msaA.fasta	0.855	0.855	0.855	0.855	0.855	0.855	0.855	0.855
renamed_headers1b34B_1d3bA.fasta	0	0	0	0	0	0	0	0
renamed_headers1b34B_1d3bB.fasta	0.437	0.437	0.437	0.437	0.437	0.437	0.437	0.437
renamed_headers1b34B_1i8fA.fasta	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.583
renamed_headers1b35A_1b35B.fasta	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194
renamed_headers1b35A_1ihmA.fasta	0	0	0	0	0	0	0	0
renamed_headers1b35A_2mev1.fasta	0.124	0.124	0.124	0.124	0.124	0.124	0.124	0.124
renamed_headers1b37B_1gpeA.fasta	0.197	0.197	0.197	0.197	0.197	0.197	0.197	0.197
renamed_headers1b3aA_1hfgA.fasta	0.477	0.477	0.477	0.477	0.477	0.477	0.477	0.477
renamed_headers1b3aA_1tvxA.fasta	0.281	0.281	0.281	0.281	0.281	0.281	0.281	0.281
renamed_headers1b3jA_1agdA.fasta	0.386	0.386	0.386	0.386	0.386	0.386	0.386	0.386
renamed_headers1b3mA_1b8sA.fasta	0	0	0	0	0	0	0	0
renamed_headers1b4kA_1qmlA.fasta	0.774	0.774	0.774	0.774	0.774	0.774	0.774	0.774
renamed_headers1b5fB_1smrA.fasta	0.645	0.645	0.645	0.645	0.645	0.645	0.645	0.645
renamed_headers1b5l_1rmi.fasta	0.633	0.633	0.633	0.633	0.633	0.633	0.633	0.633
renamed_headers1b64_1fjfJ.fasta	0	0	0	0	0	0	0	0
renamed_headers1b6cB_1ia8A.fasta	0.425	0.425	0.425	0.425	0.425	0.425	0.425	0.425
renamed_headers1b6e_1fm5A.fasta	0.521	0.521	0.521	0.521	0.521	0.521	0.521	0.521
renamed_headers1b6e_1hyrB.fasta	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98
renamed_headers1b6g_1bn6A.fasta	0.698	0.698	0.698	0.698	0.698	0.698	0.698	0.698
renamed_headers1b6g_1cqwA.fasta	0.529	0.529	0.529	0.529	0.529	0.529	0.529	0.529
renamed_headers1b6rA_1gsoA.fasta	0.0478	0.0478	0.0478	0.0478	0.0478	0.0478	0.0478	0.0478
renamed_headers1b6tA_1f9aA.fasta	0.211	0.211	0.211	0.211	0.211	0.211	0.211	0.211
renamed_headers1b7eA_1f3iA.fasta	0.948	0.948	0.948	0.948	0.948	0.948	0.948	0.948
renamed_headers1b7fA_1b64.fasta	0	0	0	0	0	0	0	0
renamed_headers1b7gO_1drw.fasta	0	0	0	0	0	0	0	0
renamed_headers1b7gO_1gcuA.fasta	0	0	0	0	0	0	0	0
renamed_headers1b7gO_1ofgA.fasta	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16
renamed_headers1b87A_1i21A.fasta	0.279	0.279	0.279	0.279	0.279	0.279	0.279	0.279
renamed_headers1b8aA_1aszA.fasta	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695
renamed_headers1b8aA_1lylA.fasta	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308
renamed_headers1b8gA_1bjwA.fasta	null	null	null	null	null	null	null	null
renamed_headers1b8gA_1bw0A.fasta	null	null	null	null	null	null	null	null
renamed_headers1b8gA_1iaxA.fasta	0.962	0.962	0.962	0.962	0.962	0.962	0.962	0.962
renamed_headers1b8oA_1cb0A.fasta	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.387
renamed_headers1b8xA_1pd21.fasta	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42
renamed_headers1b8xA_1pgtA.fasta	0.462	0.462	0.462	0.462	0.462	0.462	0.462	0.462
renamed_headers1b93A_1g8mA.fasta	0	0	0	0	0	0	0	0
renamed_headers1b9hA_1ibjA.fasta	0	0	0	0	0	0	0	0
renamed_headers1b9lA_1dhn.fasta	0.599	0.599	0.599	0.599	0.599	0.599	0.599	0.599
renamed_headers1b9yC_1a0rP.fasta	0.986	0.986	0.986	0.986	0.986	0.986	0.986	0.986
renamed_headers1b9zA_1a49A.fasta	0	0	0	0	0	0	0	0
renamed_headers1ba1_1dkgD.fasta	0.916	0.916	0.916	0.916	0.916	0.916	0.916	0.916
renamed_headers1ba1_1glcG.fasta	0.277	0.277	0.277	0.277	0.277	0.277	0.277	0.277
renamed_headers1bag_1smd.fasta	0.276	0.276	0.276	0.276	0.276	0.276	0.276	0.276
renamed_headers1bak_1btkA.fasta	0.156	0.156	0.156	0.156	0.156	0.156	0.156	0.156
renamed_headers1bak_1btn.fasta	0.201	0.201	0.201	0.201	0.201	0.201	0.201	0.201
renamed_headers1bak_1dynA.fasta	0	0	0	0	0	0	0	0
renamed_headers1bak_1faoA.fasta	0.464	0.464	0.464	0.464	0.464	0.464	0.464	0.464
renamed_headers1bak_1mai.fasta	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121
renamed_headers1bb9_2semA.fasta	0.613	0.613	0.613	0.613	0.613	0.613	0.613	0.613
renamed_headers1bbhA_1jafB.fasta	0.648	0.648	0.648	0.648	0.648	0.648	0.648	0.648
renamed_headers1bbzA_1ckaA.fasta	0.881	0.881	0.881	0.881	0.881	0.881	0.881	0.881
renamed_headers1bbzA_1gcpA.fasta	0.182	0.182	0.182	0.182	0.182	0.182	0.182	0.182
renamed_headers1bcfA_1dpsA.fasta	0.174	0.174	0.174	0.174	0.174	0.174	0.174	0.174
renamed_headers1bcfA_1eumA.fasta	0.441	0.441	0.441	0.441	0.441	0.441	0.441	0.441
renamed_headers1bcfA_1qghA.fasta	0.119	0.119	0.119	0.119	0.119	0.119	0.119	0.119
renamed_headers1bcfA_2fha.fasta	0.123	0.123	0.123	0.123	0.123	0.123	0.123	0.123
renamed_headers1bcpA_1lt3A.fasta	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31
renamed_headers1bcpD_1prtF.fasta	0.239	0.239	0.239	0.239	0.239	0.239	0.239	0.239
renamed_headers1bcpD_1tiiD.fasta	0	0	0	0	0	0	0	0
renamed_headers1bcpD_3chbD.fasta	0	0	0	0	0	0	0	0
renamed_headers1bd3A_1dkuA.fasta	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291
renamed_headers1bd3A_1nulA.fasta	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225
renamed_headers1bdb_1cydA.fasta	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297
renamed_headers1bdb_1e6wA.fasta	0.361	0.361	0.361	0.361	0.361	0.361	0.361	0.361
renamed_headers1bdb_1e7wA.fasta	0.628	0.628	0.628	0.628	0.628	0.628	0.628	0.628
renamed_headers1bdb_1hdcA.fasta	0.692	0.692	0.692	0.692	0.692	0.692	0.692	0.692
renamed_headers1bdb_1oaa.fasta	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12
renamed_headers1bdb_1ybvA.fasta	0.436	0.436	0.436	0.436	0.436	0.436	0.436	0.436
renamed_headers1bdo_1ghj.fasta	0.0597	0.0597	0.0597	0.0597	0.0597	0.0597	0.0597	0.0597
renamed_headers1bdo_1iyu.fasta	0.0931	0.0931	0.0931	0.0931	0.0931	0.0931	0.0931	0.0931
renamed_headers1bdyA_1rlw.fasta	0.222	0.222	0.222	0.222	0.222	0.222	0.222	0.222
renamed_headers1be3A_1be3B.fasta	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297
